UKPRN,Provider,Subject Code,Subject,Level,Question Number,Answered 1,Answered 2,Answered 3,Answered 4,Answered 5,N/A,Confidence interval-min,Agree,Confidence interval-max,Response,Sample Size
10007852,University of Dundee,CAH01-01-02,Medicine (non-specific),First degree,Scale05,0.0226,0.0451,0.1053,0.5163,0.3108,1,0.7451,0.8271,0.8867,133,168
10007852,University of Dundee,CAH01-01-02,Medicine (non-specific),First degree,Scale06,0.0075,0.0175,0.0614,0.2882,0.6253,1,0.8455,0.9135,0.9533,133,168
10007852,University of Dundee,CAH01-01-02,Medicine (non-specific),First degree,Scale07,0.0113,0.0489,0.0940,0.3008,0.5451,0,0.7662,0.8459,0.9018,133,168
10007852,University of Dundee,CAH01-01-02,Medicine (non-specific),First degree,Scale08,0.0075,0.0476,0.1203,0.3509,0.4737,0,0.7423,0.8246,0.8847,133,168
10007790,University of Edinburgh,CAH01-01-02,Medicine (non-specific),First degree,Q01,0.0000,0.0281,0.0562,0.6742,0.2416,0,0.8592,0.9157,0.9509,178,234
10007790,University of Edinburgh,CAH01-01-02,Medicine (non-specific),First degree,Q02,0.0000,0.0225,0.0449,0.5899,0.3427,0,0.8797,0.9326,0.9632,178,234
10007790,University of Edinburgh,CAH01-01-02,Medicine (non-specific),First degree,Q03,0.0056,0.0225,0.0281,0.2022,0.7416,0,0.8937,0.9438,0.9711,178,234
10007790,University of Edinburgh,CAH01-01-02,Medicine (non-specific),First degree,Q04,0.0169,0.0393,0.1124,0.3539,0.4775,0,0.7622,0.8315,0.8836,178,234
10007790,University of Edinburgh,CAH01-01-02,Medicine (non-specific),First degree,Q05,0.0112,0.0337,0.1011,0.4551,0.3989,0,0.7874,0.8539,0.9022,178,234
10007790,University of Edinburgh,CAH01-01-02,Medicine (non-specific),First degree,Q06,0.0113,0.0169,0.0904,0.4294,0.4520,1,0.8185,0.8814,0.9245,177,234
10007790,University of Edinburgh,CAH01-01-02,Medicine (non-specific),First degree,Q07,0.0000,0.0056,0.0337,0.3202,0.6404,0,0.9154,0.9607,0.9822,178,234
10007790,University of Edinburgh,CAH01-01-02,Medicine (non-specific),First degree,Q08,0.0449,0.1180,0.1573,0.4775,0.2022,0,0.6001,0.6798,0.7502,178,234
10007790,University of Edinburgh,CAH01-01-02,Medicine (non-specific),First degree,Q09,0.0281,0.0843,0.1348,0.5056,0.2472,0,0.6767,0.7528,0.8159,178,234
10007790,University of Edinburgh,CAH01-01-02,Medicine (non-specific),First degree,Q10,0.0787,0.2584,0.1854,0.3708,0.1067,0,0.3979,0.4775,0.5583,178,234
10007790,University of Edinburgh,CAH01-01-02,Medicine (non-specific),First degree,Q11,0.0281,0.1742,0.2584,0.4101,0.1292,0,0.4583,0.5393,0.6183,178,234
10007790,University of Edinburgh,CAH01-01-02,Medicine (non-specific),First degree,Q12,0.0112,0.0674,0.1573,0.3933,0.3708,0,0.6887,0.7640,0.8257,178,234
10007790,University of Edinburgh,CAH01-01-02,Medicine (non-specific),First degree,Q13,0.0169,0.0449,0.2022,0.4719,0.2640,0,0.6588,0.7360,0.8009,178,234
10007790,University of Edinburgh,CAH01-01-02,Medicine (non-specific),First degree,Q14,0.0327,0.0588,0.2092,0.4379,0.2614,25,0.6139,0.6993,0.7729,153,234
10007790,University of Edinburgh,CAH01-01-02,Medicine (non-specific),First degree,Q15,0.0449,0.1629,0.1910,0.4944,0.1067,0,0.5199,0.6011,0.6772,178,234
10007790,University of Edinburgh,CAH01-01-02,Medicine (non-specific),First degree,Q16,0.0455,0.1705,0.1989,0.4318,0.1534,2,0.5034,0.5852,0.6626,176,234
10007790,University of Edinburgh,CAH01-01-02,Medicine (non-specific),First degree,Q17,0.0506,0.2079,0.1629,0.4270,0.1517,0,0.4973,0.5787,0.6559,178,234
10007790,University of Edinburgh,CAH01-01-02,Medicine (non-specific),First degree,Q18,0.0112,0.0562,0.0787,0.4719,0.3820,0,0.7874,0.8539,0.9022,178,234
10007790,University of Edinburgh,CAH01-01-02,Medicine (non-specific),First degree,Q19,0.0114,0.0114,0.0398,0.2955,0.6420,2,0.8854,0.9375,0.9668,176,234
10007790,University of Edinburgh,CAH01-01-02,Medicine (non-specific),First degree,Q20,0.0000,0.0114,0.0568,0.3864,0.5455,2,0.8784,0.9318,0.9628,176,234
10007790,University of Edinburgh,CAH01-01-02,Medicine (non-specific),First degree,Q21,0.0281,0.0393,0.1124,0.4494,0.3708,0,0.7498,0.8202,0.8742,178,234
10007790,University of Edinburgh,CAH01-01-02,Medicine (non-specific),First degree,Q22,0.0113,0.0113,0.0282,0.3729,0.5763,1,0.9003,0.9492,0.9747,177,234
10007790,University of Edinburgh,CAH01-01-02,Medicine (non-specific),First degree,Q23,0.0112,0.0169,0.0618,0.3708,0.5393,0,0.8524,0.9101,0.9467,178,234
10007790,University of Edinburgh,CAH01-01-02,Medicine (non-specific),First degree,Q24,0.0225,0.0899,0.1236,0.4494,0.3146,0,0.6887,0.7640,0.8257,178,234
10007790,University of Edinburgh,CAH01-01-02,Medicine (non-specific),First degree,Q25,0.0393,0.0899,0.2584,0.3933,0.2191,0,0.5312,0.6124,0.6877,178,234
10007790,University of Edinburgh,CAH01-01-02,Medicine (non-specific),First degree,Q26,0.0824,0.0941,0.3588,0.2941,0.1706,8,0.3838,0.4647,0.5475,170,234
10007790,University of Edinburgh,CAH01-01-02,Medicine (non-specific),First degree,Q27,0.0225,0.0225,0.0393,0.4551,0.4607,0,0.8592,0.9157,0.9509,178,234
10007790,University of Edinburgh,CAH01-01-02,Medicine (non-specific),First degree,Scale01,0.0056,0.0281,0.0604,0.4551,0.4508,0,0.8474,0.9059,0.9435,178,234
10007790,University of Edinburgh,CAH01-01-02,Medicine (non-specific),First degree,Scale02,0.0075,0.0187,0.0749,0.4007,0.4981,1,0.8391,0.8989,0.9381,178,234
10007790,University of Edinburgh,CAH01-01-02,Medicine (non-specific),First degree,Scale03,0.0449,0.1587,0.1840,0.4410,0.1713,0,0.5312,0.6124,0.6877,178,234
10007790,University of Edinburgh,CAH01-01-02,Medicine (non-specific),First degree,Scale04,0.0197,0.0562,0.1854,0.4419,0.2968,25,0.6618,0.7388,0.8034,178,234
10007790,University of Edinburgh,CAH01-01-02,Medicine (non-specific),First degree,Scale05,0.0468,0.1798,0.1845,0.4522,0.1367,2,0.5076,0.5890,0.6657,178,234
10007790,University of Edinburgh,CAH01-01-02,Medicine (non-specific),First degree,Scale06,0.0075,0.0272,0.0590,0.3848,0.5215,4,0.8480,0.9064,0.9438,178,234
10007790,University of Edinburgh,CAH01-01-02,Medicine (non-specific),First degree,Scale07,0.0197,0.0253,0.0702,0.4101,0.4747,1,0.8227,0.8848,0.9271,178,234
10007790,University of Edinburgh,CAH01-01-02,Medicine (non-specific),First degree,Scale08,0.0243,0.0655,0.1479,0.4045,0.3577,0,0.6867,0.7622,0.8241,178,234
10007792,University of Exeter,CAH01-01-02,Medicine (non-specific),First degree,Q01,0.0192,0.0096,0.0577,0.6827,0.2308,0,0.8344,0.9135,0.9567,104,125
10007792,University of Exeter,CAH01-01-02,Medicine (non-specific),First degree,Q02,0.0194,0.0097,0.0485,0.6117,0.3107,1,0.8449,0.9223,0.9628,103,125
10007792,University of Exeter,CAH01-01-02,Medicine (non-specific),First degree,Q03,0.0000,0.0192,0.0288,0.2500,0.7019,0,0.8837,0.9519,0.9810,104,125
10007792,University of Exeter,CAH01-01-02,Medicine (non-specific),First degree,Q04,0.0192,0.0865,0.0673,0.3942,0.4327,0,0.7328,0.8269,0.8928,104,125
10007792,University of Exeter,CAH01-01-02,Medicine (non-specific),First degree,Q05,0.0291,0.0583,0.0777,0.4563,0.3786,1,0.7413,0.8350,0.8993,103,125
10007792,University of Exeter,CAH01-01-02,Medicine (non-specific),First degree,Q06,0.0000,0.0291,0.1165,0.3689,0.4854,1,0.7635,0.8544,0.9142,103,125
10007792,University of Exeter,CAH01-01-02,Medicine (non-specific),First degree,Q07,0.0000,0.0000,0.0096,0.1538,0.8365,0,0.9398,0.9904,0.9985,104,125
10007792,University of Exeter,CAH01-01-02,Medicine (non-specific),First degree,Q08,0.0481,0.1346,0.1923,0.4423,0.1827,0,0.5187,0.6250,0.7205,104,125
10007792,University of Exeter,CAH01-01-02,Medicine (non-specific),First degree,Q09,0.0577,0.1442,0.2692,0.4712,0.0577,0,0.4237,0.5288,0.6315,104,125
10007792,University of Exeter,CAH01-01-02,Medicine (non-specific),First degree,Q10,0.0481,0.1538,0.2115,0.4904,0.0962,0,0.4802,0.5865,0.6854,104,125
10007792,University of Exeter,CAH01-01-02,Medicine (non-specific),First degree,Q11,0.0096,0.1250,0.1635,0.5769,0.1250,0,0.5976,0.7019,0.7888,104,125
10007792,University of Exeter,CAH01-01-02,Medicine (non-specific),First degree,Q12,0.0194,0.0680,0.0680,0.3592,0.4854,1,0.7524,0.8447,0.9068,103,125
10007792,University of Exeter,CAH01-01-02,Medicine (non-specific),First degree,Q13,0.0194,0.0874,0.1359,0.4757,0.2816,1,0.6557,0.7573,0.8364,103,125
10007792,University of Exeter,CAH01-01-02,Medicine (non-specific),First degree,Q14,0.0313,0.0833,0.1771,0.4583,0.2500,8,0.5998,0.7083,0.7974,96,125
10007792,University of Exeter,CAH01-01-02,Medicine (non-specific),First degree,Q15,0.0865,0.1154,0.2885,0.4135,0.0962,0,0.4052,0.5096,0.6132,104,125
10007792,University of Exeter,CAH01-01-02,Medicine (non-specific),First degree,Q16,0.0388,0.0388,0.1650,0.5631,0.1942,1,0.6557,0.7573,0.8364,103,125
10007792,University of Exeter,CAH01-01-02,Medicine (non-specific),First degree,Q17,0.0777,0.2330,0.1942,0.4175,0.0777,1,0.3908,0.4951,0.5999,103,125
10007792,University of Exeter,CAH01-01-02,Medicine (non-specific),First degree,Q18,0.0288,0.0288,0.1154,0.5096,0.3173,0,0.7328,0.8269,0.8928,104,125
10007792,University of Exeter,CAH01-01-02,Medicine (non-specific),First degree,Q19,0.0000,0.0000,0.0962,0.4135,0.4904,0,0.8226,0.9038,0.9502,104,125
10007792,University of Exeter,CAH01-01-02,Medicine (non-specific),First degree,Q20,0.0098,0.0098,0.1078,0.3725,0.5000,2,0.7842,0.8725,0.9281,102,125
10007792,University of Exeter,CAH01-01-02,Medicine (non-specific),First degree,Q21,0.0096,0.0096,0.0865,0.3846,0.5096,0,0.8109,0.8942,0.9434,104,125
10007792,University of Exeter,CAH01-01-02,Medicine (non-specific),First degree,Q22,0.0096,0.0192,0.0481,0.3558,0.5673,0,0.8463,0.9231,0.9632,104,125
10007792,University of Exeter,CAH01-01-02,Medicine (non-specific),First degree,Q23,0.0096,0.0096,0.0577,0.3462,0.5769,0,0.8463,0.9231,0.9632,104,125
10007792,University of Exeter,CAH01-01-02,Medicine (non-specific),First degree,Q24,0.0385,0.0481,0.1731,0.3750,0.3654,0,0.6381,0.7404,0.8218,104,125
10007792,University of Exeter,CAH01-01-02,Medicine (non-specific),First degree,Q25,0.0385,0.0962,0.2019,0.4135,0.2500,0,0.5578,0.6635,0.7550,104,125
10007792,University of Exeter,CAH01-01-02,Medicine (non-specific),First degree,Q26,0.0444,0.1111,0.3444,0.3667,0.1333,14,0.3885,0.5000,0.6115,90,125
10007792,University of Exeter,CAH01-01-02,Medicine (non-specific),First degree,Q27,0.0096,0.0385,0.0769,0.4135,0.4615,0,0.7880,0.8750,0.9295,104,125
10007792,University of Exeter,CAH01-01-02,Medicine (non-specific),First degree,Scale01,0.0144,0.0313,0.0505,0.4856,0.4183,1,0.8226,0.9038,0.9502,104,125
10007792,University of Exeter,CAH01-01-02,Medicine (non-specific),First degree,Scale02,0.0096,0.0288,0.0673,0.3237,0.5705,2,0.8109,0.8942,0.9434,104,125
10007792,University of Exeter,CAH01-01-02,Medicine (non-specific),First degree,Scale03,0.0409,0.1394,0.2091,0.4952,0.1154,0,0.5042,0.6106,0.7074,104,125
10007792,University of Exeter,CAH01-01-02,Medicine (non-specific),First degree,Scale04,0.0224,0.0785,0.1298,0.4295,0.3397,10,0.6691,0.7692,0.8460,104,125
10007792,University of Exeter,CAH01-01-02,Medicine (non-specific),First degree,Scale05,0.0673,0.1282,0.2147,0.4663,0.1234,2,0.4834,0.5897,0.6883,104,125
10007792,University of Exeter,CAH01-01-02,Medicine (non-specific),First degree,Scale06,0.0128,0.0128,0.1074,0.4343,0.4327,2,0.7786,0.8670,0.9235,104,125
10007792,University of Exeter,CAH01-01-02,Medicine (non-specific),First degree,Scale07,0.0096,0.0144,0.0673,0.3702,0.5385,0,0.8284,0.9087,0.9535,104,125
10007792,University of Exeter,CAH01-01-02,Medicine (non-specific),First degree,Scale08,0.0288,0.0513,0.1442,0.3782,0.3974,0,0.6761,0.7756,0.8513,104,125
10007794,University of Glasgow,CAH01-01-02,Medicine (non-specific),First degree,Q01,0.0088,0.0308,0.0661,0.5639,0.3304,0,0.8417,0.8943,0.9308,227,263
10007794,University of Glasgow,CAH01-01-02,Medicine (non-specific),First degree,Q02,0.0044,0.0264,0.0793,0.5947,0.2952,0,0.8366,0.8899,0.9273,227,263
10007794,University of Glasgow,CAH01-01-02,Medicine (non-specific),First degree,Q03,0.0088,0.0044,0.0352,0.2863,0.6652,0,0.9104,0.9515,0.9743,227,263
10007794,University of Glasgow,CAH01-01-02,Medicine (non-specific),First degree,Q04,0.0132,0.0661,0.1366,0.3040,0.4802,0,0.7194,0.7841,0.8373,227,263
10007794,University of Glasgow,CAH01-01-02,Medicine (non-specific),First degree,Q05,0.0354,0.0708,0.0796,0.3407,0.4735,1,0.7518,0.8142,0.8637,226,263
10007794,University of Glasgow,CAH01-01-02,Medicine (non-specific),First degree,Q06,0.0179,0.0269,0.0807,0.4036,0.4709,4,0.8184,0.8744,0.9150,223,263
10007794,University of Glasgow,CAH01-01-02,Medicine (non-specific),First degree,Q07,0.0088,0.0044,0.0352,0.1982,0.7533,0,0.9104,0.9515,0.9743,227,263
10007794,University of Glasgow,CAH01-01-02,Medicine (non-specific),First degree,Q08,0.0925,0.1189,0.1762,0.3833,0.2291,0,0.5406,0.6123,0.6795,227,263
10007794,University of Glasgow,CAH01-01-02,Medicine (non-specific),First degree,Q09,0.0529,0.0661,0.1586,0.4846,0.2379,0,0.6540,0.7225,0.7819,227,263
10007794,University of Glasgow,CAH01-01-02,Medicine (non-specific),First degree,Q10,0.0793,0.0793,0.2026,0.4097,0.2291,0,0.5674,0.6388,0.7045,227,263
10007794,University of Glasgow,CAH01-01-02,Medicine (non-specific),First degree,Q11,0.0749,0.1366,0.2070,0.4009,0.1806,0,0.5095,0.5815,0.6502,227,263
10007794,University of Glasgow,CAH01-01-02,Medicine (non-specific),First degree,Q12,0.0310,0.0310,0.0664,0.3938,0.4779,1,0.8157,0.8717,0.9125,226,263
10007794,University of Glasgow,CAH01-01-02,Medicine (non-specific),First degree,Q13,0.0661,0.0441,0.1498,0.4185,0.3216,0,0.6725,0.7401,0.7979,227,263
10007794,University of Glasgow,CAH01-01-02,Medicine (non-specific),First degree,Q14,0.0632,0.0368,0.1947,0.4000,0.3053,37,0.6292,0.7053,0.7714,190,263
10007794,University of Glasgow,CAH01-01-02,Medicine (non-specific),First degree,Q15,0.0617,0.0749,0.1145,0.5154,0.2335,0,0.6818,0.7489,0.8059,227,263
10007794,University of Glasgow,CAH01-01-02,Medicine (non-specific),First degree,Q16,0.0442,0.1018,0.1504,0.4381,0.2655,1,0.6340,0.7035,0.7648,226,263
10007794,University of Glasgow,CAH01-01-02,Medicine (non-specific),First degree,Q17,0.0575,0.1150,0.1327,0.4292,0.2655,1,0.6248,0.6947,0.7566,226,263
10007794,University of Glasgow,CAH01-01-02,Medicine (non-specific),First degree,Q18,0.0177,0.0133,0.0885,0.3407,0.5398,1,0.8258,0.8805,0.9197,226,263
10007794,University of Glasgow,CAH01-01-02,Medicine (non-specific),First degree,Q19,0.0134,0.0134,0.0625,0.2188,0.6920,3,0.8605,0.9107,0.9440,224,263
10007794,University of Glasgow,CAH01-01-02,Medicine (non-specific),First degree,Q20,0.0178,0.0578,0.0533,0.3378,0.5333,2,0.8149,0.8711,0.9121,225,263
10007794,University of Glasgow,CAH01-01-02,Medicine (non-specific),First degree,Q21,0.0352,0.0661,0.1410,0.3524,0.4053,0,0.6912,0.7577,0.8138,227,263
10007794,University of Glasgow,CAH01-01-02,Medicine (non-specific),First degree,Q22,0.0088,0.0221,0.0221,0.3540,0.5929,1,0.9045,0.9469,0.9711,226,263
10007794,University of Glasgow,CAH01-01-02,Medicine (non-specific),First degree,Q23,0.0220,0.0176,0.0220,0.2996,0.6388,0,0.8940,0.9383,0.9649,227,263
10007794,University of Glasgow,CAH01-01-02,Medicine (non-specific),First degree,Q24,0.0441,0.0661,0.1233,0.3348,0.4317,0,0.7006,0.7665,0.8217,227,263
10007794,University of Glasgow,CAH01-01-02,Medicine (non-specific),First degree,Q25,0.0400,0.0844,0.1200,0.3867,0.3689,2,0.6886,0.7556,0.8121,225,263
10007794,University of Glasgow,CAH01-01-02,Medicine (non-specific),First degree,Q26,0.0340,0.0534,0.4175,0.3155,0.1796,21,0.4205,0.4951,0.5700,206,263
10007794,University of Glasgow,CAH01-01-02,Medicine (non-specific),First degree,Q27,0.0354,0.0310,0.0442,0.3673,0.5221,1,0.8359,0.8894,0.9269,226,263
10007794,University of Glasgow,CAH01-01-02,Medicine (non-specific),First degree,Scale01,0.0088,0.0319,0.0793,0.4372,0.4427,0,0.8253,0.8800,0.9192,227,263
10007794,University of Glasgow,CAH01-01-02,Medicine (non-specific),First degree,Scale02,0.0206,0.0338,0.0661,0.3128,0.5668,5,0.8248,0.8796,0.9189,227,263
10007794,University of Glasgow,CAH01-01-02,Medicine (non-specific),First degree,Scale03,0.0749,0.1002,0.1861,0.4196,0.2192,0,0.5674,0.6388,0.7045,227,263
10007794,University of Glasgow,CAH01-01-02,Medicine (non-specific),First degree,Scale04,0.0507,0.0367,0.1358,0.4060,0.3708,38,0.7115,0.7768,0.8308,227,263
10007794,University of Glasgow,CAH01-01-02,Medicine (non-specific),First degree,Scale05,0.0543,0.0977,0.1329,0.4611,0.2540,2,0.6463,0.7151,0.7752,227,263
10007794,University of Glasgow,CAH01-01-02,Medicine (non-specific),First degree,Scale06,0.0162,0.0279,0.0683,0.3010,0.5866,6,0.8341,0.8877,0.9255,227,263
10007794,University of Glasgow,CAH01-01-02,Medicine (non-specific),First degree,Scale07,0.0220,0.0441,0.0815,0.3524,0.5000,1,0.7942,0.8524,0.8963,227,263
10007794,University of Glasgow,CAH01-01-02,Medicine (non-specific),First degree,Scale08,0.0352,0.0558,0.0881,0.3399,0.4809,2,0.7593,0.8209,0.8694,227,263
10007767,University of Keele,CAH01-01-02,Medicine (non-specific),First degree,Q01,0.0000,0.0109,0.0326,0.4130,0.5435,0,0.8841,0.9565,0.9845,92,110
10007767,University of Keele,CAH01-01-02,Medicine (non-specific),First degree,Q02,0.0000,0.0217,0.0435,0.3913,0.5435,0,0.8552,0.9348,0.9721,92,110
10007767,University of Keele,CAH01-01-02,Medicine (non-specific),First degree,Q03,0.0000,0.0000,0.0217,0.1848,0.7935,0,0.9153,0.9783,0.9947,92,110
10007767,University of Keele,CAH01-01-02,Medicine (non-specific),First degree,Q04,0.0109,0.0435,0.0217,0.2065,0.7174,0,0.8412,0.9239,0.9653,92,110
10007767,University of Keele,CAH01-01-02,Medicine (non-specific),First degree,Q05,0.0217,0.0109,0.0217,0.3370,0.6087,0,0.8694,0.9457,0.9785,92,110
10007767,University of Keele,CAH01-01-02,Medicine (non-specific),First degree,Q06,0.0000,0.0109,0.0761,0.2391,0.6739,0,0.8276,0.9130,0.9583,92,110
10007767,University of Keele,CAH01-01-02,Medicine (non-specific),First degree,Q07,0.0000,0.0109,0.0000,0.0978,0.8913,0,0.9323,0.9891,0.9983,92,110
10007767,University of Keele,CAH01-01-02,Medicine (non-specific),First degree,Q08,0.0543,0.0761,0.1630,0.3804,0.3261,0,0.5955,0.7065,0.7974,92,110
10007767,University of Keele,CAH01-01-02,Medicine (non-specific),First degree,Q09,0.0543,0.0326,0.0761,0.5543,0.2826,0,0.7374,0.8370,0.9037,92,110
10007767,University of Keele,CAH01-01-02,Medicine (non-specific),First degree,Q10,0.0217,0.0543,0.0978,0.3370,0.4891,0,0.7251,0.8261,0.8953,92,110
10007767,University of Keele,CAH01-01-02,Medicine (non-specific),First degree,Q11,0.0217,0.0435,0.0870,0.4565,0.3913,0,0.7498,0.8478,0.9119,92,110
10007767,University of Keele,CAH01-01-02,Medicine (non-specific),First degree,Q12,0.0109,0.0217,0.0543,0.2935,0.6196,0,0.8276,0.9130,0.9583,92,110
10007767,University of Keele,CAH01-01-02,Medicine (non-specific),First degree,Q13,0.0217,0.0652,0.0435,0.4239,0.4457,0,0.7751,0.8696,0.9280,92,110
10007767,University of Keele,CAH01-01-02,Medicine (non-specific),First degree,Q14,0.0353,0.0118,0.1529,0.3529,0.4471,7,0.6913,0.8000,0.8772,85,110
10007767,University of Keele,CAH01-01-02,Medicine (non-specific),First degree,Q15,0.0326,0.0109,0.0326,0.4674,0.4565,0,0.8412,0.9239,0.9653,92,110
10007767,University of Keele,CAH01-01-02,Medicine (non-specific),First degree,Q16,0.0217,0.0435,0.0652,0.4457,0.4239,0,0.7751,0.8696,0.9280,92,110
10007767,University of Keele,CAH01-01-02,Medicine (non-specific),First degree,Q17,0.0109,0.0435,0.0978,0.3696,0.4783,0,0.7498,0.8478,0.9119,92,110
10007767,University of Keele,CAH01-01-02,Medicine (non-specific),First degree,Q18,0.0000,0.0109,0.0543,0.3152,0.6196,0,0.8552,0.9348,0.9721,92,110
10007767,University of Keele,CAH01-01-02,Medicine (non-specific),First degree,Q19,0.0000,0.0109,0.0109,0.2717,0.7065,0,0.9153,0.9783,0.9947,92,110
10007767,University of Keele,CAH01-01-02,Medicine (non-specific),First degree,Q20,0.0000,0.0109,0.0652,0.3587,0.5652,0,0.8412,0.9239,0.9653,92,110
10007767,University of Keele,CAH01-01-02,Medicine (non-specific),First degree,Q21,0.0326,0.0326,0.1087,0.2826,0.5435,0,0.7251,0.8261,0.8953,92,110
10007767,University of Keele,CAH01-01-02,Medicine (non-specific),First degree,Q22,0.0000,0.0000,0.0652,0.1957,0.7391,0,0.8552,0.9348,0.9721,92,110
10007767,University of Keele,CAH01-01-02,Medicine (non-specific),First degree,Q23,0.0109,0.0109,0.0761,0.1413,0.7609,0,0.8142,0.9022,0.9510,92,110
10007767,University of Keele,CAH01-01-02,Medicine (non-specific),First degree,Q24,0.0543,0.0761,0.1196,0.2174,0.5326,0,0.6415,0.7500,0.8341,92,110
10007767,University of Keele,CAH01-01-02,Medicine (non-specific),First degree,Q25,0.0435,0.0435,0.1196,0.3370,0.4565,0,0.6887,0.7935,0.8696,92,110
10007767,University of Keele,CAH01-01-02,Medicine (non-specific),First degree,Q26,0.0353,0.0353,0.2824,0.3176,0.3294,7,0.5296,0.6471,0.7491,85,110
10007767,University of Keele,CAH01-01-02,Medicine (non-specific),First degree,Q27,0.0109,0.0217,0.0326,0.2174,0.7174,0,0.8552,0.9348,0.9721,92,110
10007767,University of Keele,CAH01-01-02,Medicine (non-specific),First degree,Scale01,0.0027,0.0190,0.0299,0.2989,0.6495,0,0.8731,0.9484,0.9800,92,110
10007767,University of Keele,CAH01-01-02,Medicine (non-specific),First degree,Scale02,0.0072,0.0109,0.0326,0.2246,0.7246,0,0.8743,0.9493,0.9805,92,110
10007767,University of Keele,CAH01-01-02,Medicine (non-specific),First degree,Scale03,0.0380,0.0516,0.1060,0.4321,0.3723,0,0.7007,0.8043,0.8783,92,110
10007767,University of Keele,CAH01-01-02,Medicine (non-specific),First degree,Scale04,0.0217,0.0326,0.0797,0.3659,0.5000,7,0.7709,0.8659,0.9254,92,110
10007767,University of Keele,CAH01-01-02,Medicine (non-specific),First degree,Scale05,0.0217,0.0326,0.0652,0.4275,0.4529,0,0.7880,0.8804,0.9359,92,110
10007767,University of Keele,CAH01-01-02,Medicine (non-specific),First degree,Scale06,0.0000,0.0109,0.0435,0.3152,0.6304,0,0.8694,0.9457,0.9785,92,110
10007767,University of Keele,CAH01-01-02,Medicine (non-specific),First degree,Scale07,0.0163,0.0163,0.0870,0.2391,0.6413,0,0.7880,0.8804,0.9359,92,110
10007767,University of Keele,CAH01-01-02,Medicine (non-specific),First degree,Scale08,0.0362,0.0435,0.1051,0.2319,0.5833,0,0.7129,0.8152,0.8869,92,110
10007799,University of Newcastle upon Tyne,CAH01-01-02,Medicine (non-specific),First degree,Q01,0.0195,0.0098,0.0341,0.6098,0.3268,0,0.8890,0.9366,0.9646,205,309
10007799,University of Newcastle upon Tyne,CAH01-01-02,Medicine (non-specific),First degree,Q02,0.0098,0.0341,0.0390,0.5463,0.3707,0,0.8653,0.9171,0.9501,205,309
10007799,University of Newcastle upon Tyne,CAH01-01-02,Medicine (non-specific),First degree,Q03,0.0049,0.0195,0.0146,0.1854,0.7756,0,0.9198,0.9610,0.9814,205,309
10007799,University of Newcastle upon Tyne,CAH01-01-02,Medicine (non-specific),First degree,Q04,0.0244,0.0195,0.0293,0.3463,0.5805,0,0.8771,0.9268,0.9574,205,309
10007799,University of Newcastle upon Tyne,CAH01-01-02,Medicine (non-specific),First degree,Q05,0.0293,0.0293,0.0829,0.3707,0.4878,0,0.7976,0.8585,0.9033,205,309
10007799,University of Newcastle upon Tyne,CAH01-01-02,Medicine (non-specific),First degree,Q06,0.0147,0.0343,0.0833,0.3480,0.5196,1,0.8078,0.8676,0.9109,204,309
10007799,University of Newcastle upon Tyne,CAH01-01-02,Medicine (non-specific),First degree,Q07,0.0049,0.0000,0.0195,0.1463,0.8293,0,0.9395,0.9756,0.9904,205,309
10007799,University of Newcastle upon Tyne,CAH01-01-02,Medicine (non-specific),First degree,Q08,0.0439,0.1220,0.1073,0.4195,0.3073,0,0.6548,0.7268,0.7887,205,309
10007799,University of Newcastle upon Tyne,CAH01-01-02,Medicine (non-specific),First degree,Q09,0.0341,0.0634,0.1220,0.5512,0.2293,0,0.7118,0.7805,0.8365,205,309
10007799,University of Newcastle upon Tyne,CAH01-01-02,Medicine (non-specific),First degree,Q10,0.0390,0.0585,0.0927,0.4195,0.3902,0,0.7436,0.8098,0.8620,205,309
10007799,University of Newcastle upon Tyne,CAH01-01-02,Medicine (non-specific),First degree,Q11,0.0293,0.0976,0.1415,0.4927,0.2390,0,0.6599,0.7317,0.7931,205,309
10007799,University of Newcastle upon Tyne,CAH01-01-02,Medicine (non-specific),First degree,Q12,0.0246,0.0197,0.0690,0.4089,0.4778,2,0.8294,0.8867,0.9265,203,309
10007799,University of Newcastle upon Tyne,CAH01-01-02,Medicine (non-specific),First degree,Q13,0.0244,0.0439,0.0878,0.4780,0.3659,0,0.7812,0.8439,0.8911,205,309
10007799,University of Newcastle upon Tyne,CAH01-01-02,Medicine (non-specific),First degree,Q14,0.0365,0.0313,0.1563,0.4583,0.3177,13,0.7046,0.7760,0.8343,192,309
10007799,University of Newcastle upon Tyne,CAH01-01-02,Medicine (non-specific),First degree,Q15,0.0537,0.0390,0.1073,0.5220,0.2780,0,0.7329,0.8000,0.8536,205,309
10007799,University of Newcastle upon Tyne,CAH01-01-02,Medicine (non-specific),First degree,Q16,0.0439,0.0390,0.0732,0.5317,0.3122,0,0.7812,0.8439,0.8911,205,309
10007799,University of Newcastle upon Tyne,CAH01-01-02,Medicine (non-specific),First degree,Q17,0.0443,0.0739,0.1281,0.4384,0.3153,2,0.6828,0.7537,0.8131,203,309
10007799,University of Newcastle upon Tyne,CAH01-01-02,Medicine (non-specific),First degree,Q18,0.0098,0.0195,0.0683,0.4000,0.5024,0,0.8480,0.9024,0.9388,205,309
